TransactionID,Date,CustomerID,CustomerName,AgeGroup,Gender,Region,Country,City,ProductID,ProductName,Category,Quantity,SalesAmount,CostPrice,Profit,DiscountPercent,PaymentMode,SalesChannel
T14602,2024-03-25,C4701,Natalie Reed,26-35,Female,Europe,Germany,Munich,P112,Mobile Phone,Electronics,4,3556,2537.36,1018.64,0.24,Cash,Online
T14603,2024-03-01,C4702,Daniel Wong,36-50,Male,North America,Canada,Toronto,P112,Mobile Phone,Electronics,2,3756,2481.15,1274.85,0.04,Credit Card,Online
T14604,2024-02-22,C4703,Lucas Brown,50+,Female,Asia,Singapore,Singapore,P205,Headphones,Accessories,1,694,465.91,228.09,0.11,Net Banking,In-Store
T14605,2024-03-30,C4704,Priya Nair,26-35,Other,South America,Brazil,Rio,P520,Microwave Oven,Appliances,1,733,555.58,177.42,0.13,Credit Card,In-Store
T14606,2024-04-15,C4705,Emily Clark,50+,Female,South America,Brazil,Rio,P303,Washing Machine,Appliances,4,3532,2705.52,826.48,0.06,UPI,Online
T14607,2024-02-12,C4706,Maria Gomez,26-35,Other,North America,Canada,Toronto,P112,Mobile Phone,Electronics,1,251,151.92,99.08,0.06,Debit Card,In-Store
T14608,2024-01-31,C4707,Priya Nair,18-25,Male,Africa,Egypt,Cairo,P205,Headphones,Accessories,2,3532,2622.71,909.29,0.04,Cash,Online
T14609,2024-02-23,C4708,Rohan Gupta,18-25,Other,North America,USA,New York,P112,Mobile Phone,Electronics,4,5268,3605.74,1662.26,0.23,UPI,Online
T14610,2024-02-24,C4709,Natalie Reed,18-25,Male,Africa,Egypt,Cairo,P112,Mobile Phone,Electronics,2,3810,2951.15,858.85,0.2,Cash,Online
T14611,2024-04-25,C4710,Daniel Wong,50+,Male,South America,Brazil,Rio,P205,Headphones,Accessories,4,612,528.64,83.36,0.22,Debit Card,Online
T14612,2024-04-13,C4711,Priya Nair,26-35,Female,Asia,Singapore,Singapore,P101,Laptop,Electronics,1,1091,741.69,349.31,0.15,Net Banking,Online
T14613,2024-01-25,C4712,Maria Gomez,18-25,Male,Asia,Singapore,Singapore,P205,Headphones,Accessories,4,6912,5499.22,1412.78,0.18,Net Banking,In-Store
T14614,2024-01-11,C4713,Natalie Reed,50+,Male,North America,Mexico,Mexico City,P402,Monitor,Electronics,1,658,494.64,163.36,0.16,Credit Card,In-Store
T14615,2024-02-08,C4714,Maria Gomez,50+,Other,Africa,Egypt,Cairo,P520,Microwave Oven,Appliances,3,1791,1466.06,324.94,0.09,Credit Card,In-Store
T14616,2024-01-31,C4715,Maria Gomez,26-35,Female,Asia,Singapore,Singapore,P205,Headphones,Accessories,3,5541,4154.72,1386.28,0.1,Debit Card,Online
T14617,2024-01-22,C4716,Sonia Patel,50+,Male,Africa,Kenya,Nairobi,P520,Microwave Oven,Appliances,3,1983,1596.28,386.72,0.07,Credit Card,Online
T14618,2024-03-31,C4717,Jake Turner,50+,Male,Europe,UK,London,P402,Monitor,Electronics,1,732,624.96,107.04,0.1,Debit Card,Online
T14619,2024-01-05,C4718,Ethan Wilson,26-35,Male,North America,USA,Seattle,P303,Washing Machine,Appliances,3,3561,2997.57,563.43,0.06,UPI,Online
T14620,2024-01-24,C4719,Rohan Gupta,36-50,Other,South America,Brazil,Rio,P402,Monitor,Electronics,1,1019,824.04,194.96,0.18,Net Banking,In-Store
T14621,2024-03-26,C4720,Lucas Brown,26-35,Female,Europe,Germany,Berlin,P303,Washing Machine,Appliances,3,3216,2228.92,987.08,0.02,Net Banking,Online
T14622,2024-03-14,C4721,Emily Clark,18-25,Male,Africa,Egypt,Cairo,P520,Microwave Oven,Appliances,2,3350,2706.04,643.96,0.02,UPI,Online
T14623,2024-03-17,C4722,Maria Gomez,50+,Other,North America,USA,New York,P303,Washing Machine,Appliances,3,5319,3905.48,1413.52,0.04,Debit Card,In-Store
T14624,2024-01-19,C4723,Natalie Reed,26-35,Female,Europe,Italy,Milan,P205,Headphones,Accessories,4,2544,2172.6,371.4,0.04,Cash,In-Store
T14625,2024-01-15,C4724,Lucas Brown,26-35,Female,South America,Brazil,São Paulo,P101,Laptop,Electronics,4,4692,3826.61,865.39,0.04,Debit Card,Online
T14626,2024-01-17,C4725,Sonia Patel,26-35,Female,Africa,Egypt,Cairo,P101,Laptop,Electronics,2,3402,2810.17,591.83,0.06,UPI,In-Store
T14627,2024-03-07,C4726,Sonia Patel,18-25,Female,South America,Chile,Santiago,P205,Headphones,Accessories,3,4935,4119.73,815.27,0.15,Debit Card,Online
T14628,2024-01-28,C4727,John Carter,26-35,Other,North America,USA,Chicago,P520,Microwave Oven,Appliances,2,2874,1917.95,956.05,0.02,Cash,Online
T14629,2024-04-10,C4728,Lucas Brown,50+,Male,North America,USA,New York,P101,Laptop,Electronics,4,7668,5807.46,1860.54,0.2,Cash,In-Store
T14630,2024-02-15,C4729,Sonia Patel,50+,Other,Europe,UK,Manchester,P112,Mobile Phone,Electronics,4,6368,4904.84,1463.16,0.07,UPI,Online
T14631,2024-03-28,C4730,Daniel Wong,18-25,Female,South America,Chile,Santiago,P112,Mobile Phone,Electronics,2,3542,2142.6,1399.4,0.21,Debit Card,In-Store
T14632,2024-02-18,C4731,Sonia Patel,50+,Other,Asia,India,Delhi,P112,Mobile Phone,Electronics,2,968,704.04,263.96,0.14,Debit Card,In-Store
T14633,2024-03-30,C4732,Natalie Reed,50+,Female,Asia,Singapore,Singapore,P101,Laptop,Electronics,4,7568,6185.75,1382.25,0.08,UPI,Online
T14634,2024-01-20,C4733,Sonia Patel,18-25,Female,Africa,Kenya,Nairobi,P205,Headphones,Accessories,2,150,119.14,30.86,0.24,Credit Card,Online
T14635,2024-04-09,C4734,Jake Turner,18-25,Other,Asia,Singapore,Singapore,P303,Washing Machine,Appliances,3,4791,3179.77,1611.23,0.02,Cash,In-Store
T14636,2024-03-12,C4735,Emily Clark,18-25,Male,Asia,Japan,Osaka,P205,Headphones,Accessories,3,5121,3679.63,1441.37,0.08,UPI,In-Store
T14637,2024-01-17,C4736,Michael Ross,26-35,Male,Asia,India,Mumbai,P303,Washing Machine,Appliances,2,156,124.04,31.96,0.17,UPI,In-Store
T14638,2024-03-12,C4737,Sonia Patel,26-35,Male,North America,Canada,Toronto,P112,Mobile Phone,Electronics,2,1622,1404.54,217.46,0.08,Net Banking,In-Store
T14639,2024-03-15,C4738,Michael Ross,36-50,Male,Africa,Kenya,Nairobi,P520,Microwave Oven,Appliances,2,3210,2369.65,840.35,0.02,Credit Card,In-Store
T14640,2024-01-04,C4739,Jake Turner,36-50,Other,Europe,Germany,Berlin,P205,Headphones,Accessories,4,6208,4827.54,1380.46,0.09,Net Banking,Online
T14641,2024-04-17,C4740,John Carter,18-25,Other,South America,Chile,Santiago,P520,Microwave Oven,Appliances,2,432,330.85,101.15,0.14,Cash,Online
T14642,2024-04-09,C4741,Sarah Miller,50+,Female,South America,Argentina,Buenos Aires,P303,Washing Machine,Appliances,2,2496,1864.82,631.18,0.22,Net Banking,In-Store
T14643,2024-02-07,C4742,Emily Clark,36-50,Other,Europe,Germany,Munich,P112,Mobile Phone,Electronics,3,4512,3494.65,1017.35,0.06,Cash,In-Store
T14644,2024-03-05,C4743,Sarah Miller,18-25,Male,Europe,Germany,Berlin,P205,Headphones,Accessories,2,2172,1418.99,753.01,0.2,Cash,In-Store
T14645,2024-02-12,C4744,Rohan Gupta,18-25,Other,Asia,UAE,Abu Dhabi,P205,Headphones,Accessories,4,480,346.6,133.4,0.24,Debit Card,Online
T14646,2024-02-23,C4745,Ethan Wilson,36-50,Other,North America,Mexico,Mexico City,P205,Headphones,Accessories,4,5380,4325.84,1054.16,0.03,Net Banking,In-Store
T14647,2024-02-27,C4746,Natalie Reed,26-35,Female,Asia,India,Bengaluru,P303,Washing Machine,Appliances,3,5439,4293.29,1145.71,0.08,UPI,Online
T14648,2024-04-27,C4747,Emily Clark,50+,Male,Asia,UAE,Dubai,P101,Laptop,Electronics,2,1796,1388.98,407.02,0.0,Debit Card,In-Store
T14649,2024-02-24,C4748,Michael Ross,36-50,Female,Africa,Kenya,Nairobi,P112,Mobile Phone,Electronics,3,1737,1361.78,375.22,0.2,Debit Card,In-Store
T14650,2024-03-26,C4749,Lucas Brown,18-25,Other,Europe,Italy,Rome,P520,Microwave Oven,Appliances,1,1752,1178.49,573.51,0.08,UPI,Online
T14651,2024-01-30,C4750,Priya Nair,50+,Male,Europe,Italy,Rome,P402,Monitor,Electronics,4,7868,5964.08,1903.92,0.21,Cash,In-Store
T14652,2024-03-27,C4751,Maria Gomez,36-50,Male,Asia,Singapore,Singapore,P101,Laptop,Electronics,1,355,222.74,132.26,0.04,Cash,In-Store
T14653,2024-02-26,C4752,Sarah Miller,26-35,Male,Asia,Singapore,Singapore,P101,Laptop,Electronics,3,1470,1188.1,281.9,0.23,Net Banking,In-Store
T14654,2024-03-19,C4753,Sarah Miller,50+,Other,South America,Chile,Santiago,P112,Mobile Phone,Electronics,3,2001,1584.64,416.36,0.13,Cash,In-Store
T14655,2024-01-22,C4754,Daniel Wong,36-50,Other,Asia,UAE,Dubai,P520,Microwave Oven,Appliances,2,1832,1576.33,255.67,0.03,Cash,In-Store
T14656,2024-04-15,C4755,Priya Nair,36-50,Other,South America,Argentina,Buenos Aires,P402,Monitor,Electronics,3,5184,4514.62,669.38,0.23,Debit Card,Online
T14657,2024-03-28,C4756,Rohan Gupta,26-35,Female,South America,Chile,Santiago,P520,Microwave Oven,Appliances,3,4683,2868.72,1814.28,0.1,Debit Card,Online
T14658,2024-03-01,C4757,Rohan Gupta,36-50,Other,North America,Canada,Toronto,P101,Laptop,Electronics,4,4228,2768.63,1459.37,0.22,Net Banking,In-Store
T14659,2024-01-06,C4758,Sonia Patel,50+,Female,South America,Chile,Santiago,P402,Monitor,Electronics,1,280,181.0,99.0,0.08,Net Banking,Online
T14660,2024-04-10,C4759,Sarah Miller,26-35,Other,South America,Chile,Santiago,P112,Mobile Phone,Electronics,1,504,309.68,194.32,0.13,Debit Card,Online
T14661,2024-03-26,C4760,Rohan Gupta,36-50,Male,South America,Chile,Santiago,P402,Monitor,Electronics,4,4544,2735.39,1808.61,0.06,Cash,In-Store
T14662,2024-04-22,C4761,Lucas Brown,36-50,Other,Asia,Singapore,Singapore,P402,Monitor,Electronics,1,1299,1110.13,188.87,0.04,Debit Card,Online
T14663,2024-03-13,C4762,Daniel Wong,26-35,Female,Africa,Egypt,Cairo,P112,Mobile Phone,Electronics,3,2277,1793.41,483.59,0.16,Cash,In-Store
T14664,2024-02-29,C4763,Sonia Patel,36-50,Male,Asia,Japan,Tokyo,P303,Washing Machine,Appliances,1,85,67.65,17.35,0.11,Debit Card,Online
T14665,2024-01-16,C4764,Ethan Wilson,50+,Male,South America,Chile,Santiago,P101,Laptop,Electronics,3,4479,3201.29,1277.71,0.25,Credit Card,In-Store
T14666,2024-02-26,C4765,Rohan Gupta,26-35,Other,Europe,France,Paris,P520,Microwave Oven,Appliances,1,171,105.56,65.44,0.01,Cash,In-Store
T14667,2024-03-10,C4766,Meera Iyer,36-50,Female,Asia,Japan,Osaka,P112,Mobile Phone,Electronics,4,796,707.66,88.34,0.05,UPI,Online
T14668,2024-02-28,C4767,Rohan Gupta,36-50,Other,South America,Argentina,Buenos Aires,P303,Washing Machine,Appliances,1,1090,723.08,366.92,0.05,Debit Card,In-Store
T14669,2024-03-14,C4768,Sonia Patel,18-25,Female,Africa,Egypt,Cairo,P112,Mobile Phone,Electronics,3,987,694.71,292.29,0.13,UPI,In-Store
T14670,2024-02-26,C4769,Sonia Patel,18-25,Other,North America,Mexico,Mexico City,P303,Washing Machine,Appliances,4,3412,2310.48,1101.52,0.09,Net Banking,In-Store
T14671,2024-03-20,C4770,Lucas Brown,26-35,Other,Europe,France,Paris,P205,Headphones,Accessories,1,1037,722.98,314.02,0.01,Net Banking,In-Store
T14672,2024-02-21,C4771,Maria Gomez,26-35,Female,North America,Canada,Vancouver,P101,Laptop,Electronics,1,1104,920.62,183.38,0.06,Cash,In-Store
T14673,2024-03-07,C4772,Maria Gomez,36-50,Other,North America,USA,New York,P205,Headphones,Accessories,4,1168,870.15,297.85,0.14,Credit Card,In-Store
T14674,2024-03-29,C4773,Meera Iyer,26-35,Male,Europe,France,Paris,P205,Headphones,Accessories,4,520,446.64,73.36,0.07,Cash,In-Store
T14675,2024-02-13,C4774,Daniel Wong,18-25,Female,Asia,UAE,Dubai,P402,Monitor,Electronics,1,1395,1090.66,304.34,0.12,UPI,Online
T14676,2024-04-08,C4775,Jake Turner,26-35,Female,North America,Mexico,Monterrey,P520,Microwave Oven,Appliances,1,853,713.67,139.33,0.04,Credit Card,Online
T14677,2024-01-04,C4776,Rohan Gupta,18-25,Female,Europe,Italy,Milan,P402,Monitor,Electronics,3,4149,3513.36,635.64,0.16,UPI,Online
T14678,2024-04-28,C4777,Michael Ross,50+,Female,Africa,South Africa,Johannesburg,P205,Headphones,Accessories,4,2200,1634.48,565.52,0.16,Debit Card,In-Store
T14679,2024-02-28,C4778,Sarah Miller,18-25,Other,Africa,Kenya,Nairobi,P205,Headphones,Accessories,1,1511,1335.93,175.07,0.09,Cash,In-Store
T14680,2024-04-10,C4779,Lucas Brown,36-50,Other,Asia,Japan,Osaka,P101,Laptop,Electronics,1,1345,1166.74,178.26,0.24,UPI,In-Store
T14681,2024-03-19,C4780,Maria Gomez,36-50,Female,Asia,Japan,Osaka,P112,Mobile Phone,Electronics,1,345,304.4,40.6,0.22,Net Banking,Online
T14682,2024-04-15,C4781,Jake Turner,26-35,Female,North America,Canada,Vancouver,P205,Headphones,Accessories,3,4017,3237.39,779.61,0.11,Net Banking,Online
T14683,2024-04-09,C4782,Maria Gomez,50+,Male,Europe,Germany,Munich,P303,Washing Machine,Appliances,3,3408,2816.24,591.76,0.04,Net Banking,In-Store
T14684,2024-02-20,C4783,Daniel Wong,18-25,Male,South America,Argentina,Buenos Aires,P101,Laptop,Electronics,2,1234,825.33,408.67,0.04,UPI,In-Store
T14685,2024-02-28,C4784,Aditi Sharma,18-25,Male,Europe,UK,London,P520,Microwave Oven,Appliances,2,358,299.85,58.15,0.12,Cash,Online
T14686,2024-03-16,C4785,Natalie Reed,18-25,Other,South America,Chile,Santiago,P303,Washing Machine,Appliances,4,7280,5046.7,2233.3,0.25,Debit Card,In-Store
T14687,2024-03-19,C4786,Lucas Brown,50+,Male,North America,Mexico,Mexico City,P520,Microwave Oven,Appliances,4,5808,4901.49,906.51,0.12,Net Banking,Online
T14688,2024-02-03,C4787,Lucas Brown,50+,Male,Asia,India,Bengaluru,P205,Headphones,Accessories,2,386,234.94,151.06,0.1,Cash,In-Store
T14689,2024-02-02,C4788,Maria Gomez,36-50,Female,Asia,Singapore,Singapore,P303,Washing Machine,Appliances,4,4976,4455.2,520.8,0.18,Debit Card,Online
T14690,2024-03-08,C4789,Lucas Brown,18-25,Female,North America,Mexico,Mexico City,P101,Laptop,Electronics,1,174,117.12,56.88,0.07,Debit Card,Online
T14691,2024-01-20,C4790,Sonia Patel,18-25,Male,Africa,Egypt,Cairo,P205,Headphones,Accessories,3,4608,3275.4,1332.6,0.16,Debit Card,Online
T14692,2024-04-23,C4791,Rohan Gupta,26-35,Male,Africa,Egypt,Cairo,P520,Microwave Oven,Appliances,4,4084,3408.59,675.41,0.04,Net Banking,In-Store
T14693,2024-01-08,C4792,Michael Ross,18-25,Other,Europe,Germany,Munich,P205,Headphones,Accessories,3,4437,2862.04,1574.96,0.01,Cash,In-Store
T14694,2024-04-04,C4793,Priya Nair,18-25,Female,South America,Brazil,São Paulo,P101,Laptop,Electronics,2,1250,779.92,470.08,0.21,UPI,In-Store
T14695,2024-04-09,C4794,Emily Clark,36-50,Male,Europe,Italy,Rome,P112,Mobile Phone,Electronics,4,4712,3554.13,1157.87,0.05,Debit Card,Online
T14696,2024-01-19,C4795,Lucas Brown,18-25,Male,Europe,France,Lyon,P520,Microwave Oven,Appliances,1,1691,1481.7,209.3,0.24,Debit Card,Online
T14697,2024-04-07,C4796,Michael Ross,50+,Female,North America,Canada,Vancouver,P303,Washing Machine,Appliances,4,5732,3775.47,1956.53,0.18,Cash,In-Store
T14698,2024-01-11,C4797,Daniel Wong,18-25,Female,Asia,India,Mumbai,P520,Microwave Oven,Appliances,4,6476,5665.5,810.5,0.24,Debit Card,In-Store
T14699,2024-03-22,C4798,Daniel Wong,36-50,Other,South America,Brazil,São Paulo,P112,Mobile Phone,Electronics,3,3144,2137.18,1006.82,0.1,Debit Card,In-Store
T14700,2024-04-05,C4799,Rohan Gupta,36-50,Other,Europe,Italy,Milan,P303,Washing Machine,Appliances,4,4592,3188.0,1404.0,0.09,Credit Card,In-Store
T14701,2024-03-03,C4800,Aditi Sharma,36-50,Male,Africa,Egypt,Cairo,P520,Microwave Oven,Appliances,2,1116,978.02,137.98,0.05,Credit Card,Online
T14702,2024-02-23,C4801,Jake Turner,18-25,Other,Asia,UAE,Dubai,P402,Monitor,Electronics,2,3038,1866.3,1171.7,0.2,Debit Card,Online
T14703,2024-01-22,C4802,Michael Ross,50+,Female,South America,Argentina,Buenos Aires,P205,Headphones,Accessories,1,1837,1486.17,350.83,0.23,Debit Card,In-Store
T14704,2024-04-18,C4803,Jake Turner,36-50,Male,Europe,France,Lyon,P303,Washing Machine,Appliances,3,5493,4711.65,781.35,0.23,Net Banking,Online
T14705,2024-04-18,C4804,Rohan Gupta,36-50,Male,South America,Chile,Santiago,P101,Laptop,Electronics,1,830,547.97,282.03,0.2,Credit Card,In-Store
T14706,2024-02-19,C4805,Michael Ross,18-25,Female,Africa,Kenya,Nairobi,P402,Monitor,Electronics,2,1808,1575.72,232.28,0.2,Cash,Online
T14707,2024-02-16,C4806,Maria Gomez,26-35,Female,Asia,India,Bengaluru,P520,Microwave Oven,Appliances,2,1104,939.09,164.91,0.11,Credit Card,Online
T14708,2024-04-15,C4807,Emily Clark,36-50,Female,Africa,Kenya,Nairobi,P112,Mobile Phone,Electronics,4,4344,3642.0,702.0,0.05,Cash,In-Store
T14709,2024-04-11,C4808,Michael Ross,36-50,Male,Asia,Japan,Tokyo,P205,Headphones,Accessories,2,584,384.25,199.75,0.12,Debit Card,Online
T14710,2024-03-19,C4809,Lucas Brown,36-50,Other,Asia,Singapore,Singapore,P112,Mobile Phone,Electronics,1,1864,1254.17,609.83,0.24,Credit Card,In-Store
T14711,2024-03-03,C4810,Priya Nair,18-25,Female,Asia,Singapore,Singapore,P112,Mobile Phone,Electronics,1,1508,1133.65,374.35,0.02,Net Banking,Online
T14712,2024-04-13,C4811,Michael Ross,36-50,Other,South America,Chile,Santiago,P112,Mobile Phone,Electronics,4,3196,2338.67,857.33,0.09,Credit Card,Online
T14713,2024-02-10,C4812,Emily Clark,18-25,Other,Europe,France,Lyon,P520,Microwave Oven,Appliances,4,2060,1561.92,498.08,0.06,Cash,In-Store
T14714,2024-01-01,C4813,Maria Gomez,36-50,Female,Africa,South Africa,Cape Town,P402,Monitor,Electronics,1,483,343.24,139.76,0.05,Net Banking,In-Store
T14715,2024-04-16,C4814,Aditi Sharma,18-25,Female,Africa,South Africa,Johannesburg,P205,Headphones,Accessories,3,1422,1162.65,259.35,0.14,Debit Card,Online
T14716,2024-04-20,C4815,Sarah Miller,26-35,Female,North America,Canada,Vancouver,P205,Headphones,Accessories,3,5133,3239.85,1893.15,0.1,Cash,In-Store
T14717,2024-04-19,C4816,Meera Iyer,36-50,Male,North America,USA,Chicago,P101,Laptop,Electronics,4,6824,4889.61,1934.39,0.11,UPI,Online
T14718,2024-03-11,C4817,Daniel Wong,50+,Other,South America,Brazil,Rio,P303,Washing Machine,Appliances,2,1336,947.22,388.78,0.07,Cash,In-Store
T14719,2024-03-10,C4818,Michael Ross,36-50,Other,South America,Argentina,Buenos Aires,P402,Monitor,Electronics,3,3498,2742.2,755.8,0.22,Credit Card,In-Store
T14720,2024-02-29,C4819,Aditi Sharma,26-35,Male,South America,Argentina,Buenos Aires,P101,Laptop,Electronics,4,4544,3658.14,885.86,0.02,Debit Card,In-Store
T14721,2024-01-24,C4820,Sarah Miller,50+,Male,Asia,India,Bengaluru,P303,Washing Machine,Appliances,2,1750,1226.38,523.62,0.04,Credit Card,In-Store
T14722,2024-01-10,C4821,Maria Gomez,18-25,Other,South America,Chile,Santiago,P402,Monitor,Electronics,4,4448,2771.24,1676.76,0.08,Debit Card,Online
T14723,2024-04-27,C4822,Lucas Brown,26-35,Female,Asia,Singapore,Singapore,P402,Monitor,Electronics,2,516,417.95,98.05,0.21,Cash,In-Store
T14724,2024-04-09,C4823,Sonia Patel,36-50,Female,Africa,Kenya,Nairobi,P303,Washing Machine,Appliances,2,730,555.58,174.42,0.21,Cash,In-Store
T14725,2024-04-21,C4824,Natalie Reed,50+,Male,South America,Chile,Santiago,P112,Mobile Phone,Electronics,1,1332,1088.23,243.77,0.02,Debit Card,In-Store
T14726,2024-02-28,C4825,Emily Clark,50+,Male,Africa,South Africa,Johannesburg,P101,Laptop,Electronics,4,1976,1678.76,297.24,0.19,Debit Card,In-Store
T14727,2024-01-12,C4826,Jake Turner,26-35,Male,Asia,Japan,Tokyo,P101,Laptop,Electronics,1,1690,1020.18,669.82,0.08,Debit Card,Online
T14728,2024-04-21,C4827,Meera Iyer,26-35,Other,South America,Chile,Santiago,P303,Washing Machine,Appliances,4,1872,1582.28,289.72,0.05,Debit Card,Online
T14729,2024-03-25,C4828,Maria Gomez,50+,Female,Africa,Kenya,Nairobi,P520,Microwave Oven,Appliances,4,1204,969.77,234.23,0.24,UPI,Online
T14730,2024-04-17,C4829,Michael Ross,18-25,Female,Asia,India,Mumbai,P520,Microwave Oven,Appliances,1,353,274.0,79.0,0.01,UPI,Online
T14731,2024-02-21,C4830,Lucas Brown,26-35,Male,South America,Brazil,São Paulo,P205,Headphones,Accessories,3,2079,1813.61,265.39,0.07,Cash,In-Store
T14732,2024-04-05,C4831,Rohan Gupta,26-35,Male,South America,Chile,Santiago,P520,Microwave Oven,Appliances,2,1848,1573.67,274.33,0.18,Debit Card,In-Store
T14733,2024-03-13,C4832,Michael Ross,18-25,Other,South America,Argentina,Buenos Aires,P101,Laptop,Electronics,3,2616,1643.05,972.95,0.05,Cash,In-Store
T14734,2024-01-09,C4833,Ethan Wilson,50+,Female,North America,Canada,Vancouver,P205,Headphones,Accessories,2,2536,2211.09,324.91,0.21,Cash,In-Store
T14735,2024-03-09,C4834,Emily Clark,18-25,Other,Africa,Kenya,Nairobi,P402,Monitor,Electronics,2,1178,839.85,338.15,0.02,Net Banking,Online
T14736,2024-01-13,C4835,Sarah Miller,36-50,Female,South America,Argentina,Buenos Aires,P520,Microwave Oven,Appliances,4,6116,4270.91,1845.09,0.09,Debit Card,In-Store
T14737,2024-04-08,C4836,Aditi Sharma,26-35,Male,North America,Canada,Vancouver,P112,Mobile Phone,Electronics,1,1314,967.49,346.51,0.17,Credit Card,Online
T14738,2024-03-29,C4837,Meera Iyer,50+,Female,Asia,India,Delhi,P402,Monitor,Electronics,2,3604,3237.02,366.98,0.17,Cash,In-Store
T14739,2024-04-06,C4838,Priya Nair,26-35,Male,Asia,India,Delhi,P402,Monitor,Electronics,1,940,662.19,277.81,0.03,Credit Card,Online
T14740,2024-03-29,C4839,Rohan Gupta,18-25,Other,Asia,Japan,Osaka,P205,Headphones,Accessories,2,3298,2948.94,349.06,0.1,Cash,Online
T14741,2024-03-03,C4840,Aditi Sharma,36-50,Other,South America,Brazil,Rio,P205,Headphones,Accessories,1,1641,1384.91,256.09,0.07,Credit Card,In-Store
T14742,2024-04-12,C4841,Ethan Wilson,36-50,Female,Europe,France,Lyon,P112,Mobile Phone,Electronics,1,1604,996.16,607.84,0.07,Net Banking,Online
T14743,2024-04-17,C4842,Ethan Wilson,18-25,Male,Europe,UK,Manchester,P303,Washing Machine,Appliances,3,768,657.34,110.66,0.13,Cash,Online
T14744,2024-03-24,C4843,Jake Turner,18-25,Female,Europe,France,Paris,P402,Monitor,Electronics,4,6852,4432.37,2419.63,0.1,UPI,Online
T14745,2024-04-06,C4844,Meera Iyer,26-35,Female,Europe,Germany,Berlin,P112,Mobile Phone,Electronics,3,720,540.88,179.12,0.2,Cash,In-Store
T14746,2024-03-24,C4845,Ethan Wilson,18-25,Male,South America,Chile,Santiago,P402,Monitor,Electronics,1,1564,1293.4,270.6,0.07,Cash,Online
T14747,2024-02-29,C4846,Lucas Brown,26-35,Male,Asia,India,Bengaluru,P303,Washing Machine,Appliances,2,272,208.91,63.09,0.06,Debit Card,Online
T14748,2024-03-14,C4847,Aditi Sharma,50+,Female,Europe,France,Paris,P112,Mobile Phone,Electronics,1,96,72.66,23.34,0.0,Net Banking,In-Store
T14749,2024-01-22,C4848,Emily Clark,26-35,Other,North America,Canada,Toronto,P303,Washing Machine,Appliances,1,1285,1009.66,275.34,0.15,Debit Card,In-Store
